Date,Open,High,Low,Close,Adj Close,Volume,Return,Change,Volatility,MA7,MA21,EMA50,Momentum,RSI,MACD,Signal,Upper_band,Lower_band
2013-12-06,45.75,45.799999,44.540001,44.950001,44.950001,6230000,-0.017,-0.6699979999999996,1.854988364686012,42.69714271428571,42.27333352380953,42.272927089784176,38.369999,52.49367861696357,-0.10238012816176933,-0.6355340646501252,45.792068027577415,38.75459902004164
2013-12-09,45.59,49.84,45.02,49.139999,49.139999,17366600,0.078,4.189998000000003,2.5372157886821887,43.87428514285715,42.475238142857144,42.654193658213366,40.689999,61.946531734220166,0.41418417803974705,-0.42559041611215076,46.976417877972786,37.9740584077415
2013-12-10,48.900002,52.580002,48.700001,51.990002,51.990002,25792000,0.063,2.850002999999994,3.422493899339655,45.36285685714285,42.9676190952381,43.15455726768656,42.619999,66.78747104564992,1.0415304216102825,-0.1321662485676641,49.06780913419875,36.86742905627745
2013-12-11,52.400002,53.869999,51.0,52.34,52.34,26631500,-0.001,0.34999800000000647,4.01984606917349,47.01428557142857,43.41714280952381,43.630679263779015,41.950001,67.3370072331061,1.5490917871244037,0.20408535857074944,50.76091624483268,36.07336937421494
2013-12-12,52.200001,55.869999,50.689999,55.330002,55.330002,23446900,0.06,2.990001999999997,4.830078080303969,49.008571714285715,44.05666661904762,44.21817381253964,46.139999,71.65223543198739,2.1676190360357594,0.5967920940637514,53.00854613611024,35.104787101984996
2013-12-13,56.200001,59.41,55.450001,59.0,59.0,38979600,0.05,3.6699979999999996,5.882786714040598,51.195714714285714,44.8376190952381,44.938414392214156,48.990002,75.866709328604,2.9202813189601926,1.0614899390430397,55.87441610648339,33.800822083992806
2013-12-16,57.860001,60.240002,55.759998,56.610001,56.610001,39310800,-0.022,-2.389999000000003,6.306293209018422,52.765715,45.40523823809524,45.49101923324967,49.34,68.70331559732355,3.2860392406934693,1.5063997993731257,57.57779428880305,33.232682187387425
2013-12-17,56.970001,57.380001,54.619999,56.450001,56.450001,22115200,-0.009,-0.1599999999999966,6.589481642535033,54.408572142857146,45.99904780952381,45.99588095354366,52.330002,68.23879404866739,3.52239044158771,1.9095979278160429,59.06355146270575,32.934544156341865
2013-12-18,57.0,57.0,54.23,55.509998,55.509998,16659800,-0.026,-0.9400029999999973,6.7112562140489995,55.318572,46.68333347619048,46.42288157068787,56.0,65.4394161773756,3.592438687968233,2.246166079846481,60.17719068876459,33.18947626361636
2013-12-19,55.080002,57.75,55.0,57.490002,57.490002,13152500,0.044,1.9800039999999939,6.937401454781637,56.10428628571429,47.432857380952385,46.90733849929622,53.610001,68.38173499037914,3.764329357491796,2.549798735375544,61.511704705949455,33.354010055955314
2013-12-20,58.509998,60.25,58.009998,60.009998,60.009998,26207400,0.026,2.519996000000006,7.308964954079953,57.20000028571428,48.335714476190475,47.46736604159381,53.450001,71.68568307361868,4.057128516149959,2.851264691530427,63.10998349648405,33.5614454558969
2013-12-23,59.849998,64.989998,59.700001,64.540001,64.540001,22163800,0.078,4.530003000000001,8.02341729129191,58.51571442857143,49.40619066666667,48.180577163543816,52.509998,76.44971504320176,4.6016622442593444,3.2013442020762106,65.4718381342828,33.34054319905053
2013-12-24,66.339996,70.870003,65.559998,69.959999,69.959999,35802700,0.055,5.4199979999999925,9.148081307766828,60.08142857142857,50.785238238095246,49.07068358038896,54.490002,80.64567970774071,5.408215150963166,3.6427183918536015,68.68709804068631,32.883378435504184
2013-12-26,72.879997,74.730003,69.129997,73.309998,73.309998,82761100,0.006,3.349998999999997,10.336104006856408,62.46714242857143,52.41619047619048,50.040699898780055,57.009998,82.69764963774801,6.245734127429543,4.163321538968789,71.99376145288792,32.83861949949303
2013-12-27,70.099998,71.25,63.689999,63.75,63.75,60418700,-0.091,-9.559997999999993,10.395937555718968,63.509999428571426,53.53857142857142,50.57834920319944,61.540001000000004,62.37425510991389,6.068112583322808,4.544279747839593,72.8708386967575,34.20630416038534
2013-12-30,60.27,63.709999,58.57,60.509998,60.509998,55538300,0.004,-3.240001999999997,10.254555690089198,64.22428514285714,54.472380761904766,50.96035598094255,66.959999,57.24002796073907,5.601336426734086,4.755691083618492,73.12305443655504,35.82170708725449
2013-12-31,62.360001,65.220001,61.650002,63.650002,63.650002,27814600,0.021,3.1400039999999976,10.250584842571676,65.10428514285715,55.523809428571425,51.439412248784194,70.309998,60.62288186050827,5.422280367563616,4.889008940407517,73.60020230875288,37.44741654838997
2014-01-02,65.0,67.5,64.400002,67.5,67.5,29246400,0.038,3.8499979999999994,10.450453495045053,66.17428542857144,56.79619042857142,52.03492256575695,60.75,64.3472596761516,5.527324260036167,5.016672004333247,74.26519767483768,39.32718318230516
2014-01-03,69.0,70.43,68.43,69.0,69.0,33207200,0.0,1.5,10.686754640512897,66.81142814285714,58.11190476190476,52.653168971891034,57.509998,65.70812899344762,5.66629227539174,5.146596058544946,74.8477553143539,41.37605420945562
2014-01-06,64.830002,66.870003,63.5,66.290001,66.290001,27243700,0.023,-2.7099989999999963,10.688647918358054,66.28714271428571,59.18809533333334,53.14189896441491,60.650002,61.16564290194034,5.494414962346774,5.216159839305313,74.90440184457943,43.471788822087255
2014-01-07,67.669998,67.730003,61.389999,61.459999,61.459999,31748400,-0.092,-4.830002,10.47198572312346,64.59428571428572,59.942381047619044,53.43524967681036,64.5,54.00035007173347,4.911839529478534,5.1552957773399575,74.393207143195,45.491554952043096
2014-01-08,58.709999,61.259998,57.919998,59.290001,59.290001,27263200,0.01,-2.1699980000000068,10.211711144270426,63.957142999999995,60.625238190476196,53.6385432571708,66.0,51.103829919987,4.226325152963767,4.96950165246472,73.35311187800632,47.897364502946076
2014-01-09,59.540001,60.810001,55.59,57.049999,57.049999,31092100,-0.042,-2.240001999999997,9.938601334633757,63.46285742857143,61.001904857142854,53.75523488810304,63.290001000000004,48.228063807312296,3.4623883718999124,4.668078996351759,72.73123583296531,49.27257388132039
2014-01-10,57.5,58.759998,55.869999,57.0,57.0,22375900,-0.009,-0.04999899999999968,9.674606970963225,62.512857142857136,61.24047619047619,53.86462781472713,58.459999,48.16291440030314,2.820416462269826,4.298546489535372,72.38939213040621,50.091560250546166
2014-01-13,59.98,60.380001,57.290001,57.82,57.82,20978100,-0.036,0.8200000000000003,9.423461310178592,61.13,61.50142857142857,53.99612306210513,56.290001,49.37086280348044,2.3507186246705274,3.9089809165624034,72.01373369526216,50.98912344759498
2014-01-14,58.880001,59.02,57.360001,58.209999,58.209999,14778000,-0.011,0.3899990000000031,9.183360051802993,59.58857128571429,61.638571285714285,54.1343275174192,54.049999,49.9680215650183,1.9870439584640138,3.5245935249427256,71.8844956185826,51.39264695284597
2014-01-15,59.110001,61.75,58.32,61.57,61.57,21537300,0.042,3.360000999999997,9.011190393601897,58.91428542857143,61.76095223809524,54.375024040776715,54.0,54.90312569399056,1.9475035566388001,3.2091755312819408,71.93565569046302,51.58624878572746
2014-01-16,61.450001,62.400002,60.459999,60.57,60.57,16589400,-0.014,-1.0,8.815525833114897,58.787142714285714,61.949523619047625,54.573031479445206,54.82,53.22055500220493,1.814558756842537,2.93025217639406,71.86680427267757,52.03224296541769
2014-01-17,63.599998,64.690002,61.59,62.200001,62.200001,28391100,-0.022,1.630001,8.66316025459138,59.202857,62.223333142857136,54.81383407873688,55.209999,55.60862682025453,1.8197495631919907,2.7081516537536463,71.81505731459353,52.63160897112074
2014-01-21,63.330002,63.439999,61.5,62.529999,62.529999,13733200,-0.013,0.32999799999999624,8.51897337090791,59.98571414285714,62.5576189047619,55.05457244579342,58.57,56.09727013816899,1.8294031742841028,2.532401957859738,71.64259938639333,53.472638423130476
2014-01-22,63.110001,63.799999,61.759998,62.439999,62.439999,12039000,-0.011,-0.0899999999999963,8.370250214379922,60.76285685714286,62.79333304761904,55.28235175505441,57.57,55.91649063988033,1.8089391581963383,2.387709397927058,71.57798626566569,54.008679829572394
2014-01-23,61.450001,62.810001,60.880001,62.799999,62.799999,10183700,0.022,0.35999999999999943,8.230670329911678,61.47428528571429,62.92619023809524,55.51163325700214,59.200001,56.5200790192809,1.801009354615367,2.2703693892647197,71.61794586696583,54.23443460922465
2014-01-24,62.169998,63.619999,61.299999,61.740002,61.740002,12942200,-0.007,-1.0599970000000027,8.062765851125581,61.978571428571435,62.79285695238096,55.69954631038112,59.529999,54.168298842970955,1.6897140571702636,2.1542383228458286,71.46652288846943,54.1191910162925
2014-01-27,61.77,61.77,56.099998,57.91,57.91,18982700,-0.062,-3.8300020000000004,7.860371937729761,61.45571428571428,62.21904747619047,55.765539755970494,59.439999,46.62005689912768,1.2777336610845538,1.9789373904935736,70.48611911162085,53.951975840760085
2014-01-28,57.439999,60.849998,57.349998,60.439999,60.439999,9346800,0.052,2.5299990000000037,7.678416724583179,61.437142714285706,61.606190380952384,55.90368090238584,59.799999,51.434383544739674,1.1422192121731385,1.8115937548294867,68.14821952920411,55.064161232700656
2014-01-29,59.619999,60.950001,58.599998,59.450001,59.450001,9140000,-0.003,-0.9899979999999999,7.490632126786778,61.044285571428574,61.40142852380952,56.00745097250833,58.740002,49.55112637741889,0.9440559805511128,1.638086199973812,67.93080037821841,54.872056669400635
2014-01-30,63.98,65.239998,62.799999,63.470001,63.470001,17424300,-0.008,4.020000000000003,7.387450558570134,61.17857157142857,61.54238104761904,56.223727346480196,54.91,56.51390958998494,1.0987251753708804,1.5302139950532259,68.1185593889184,54.96620270631968
2014-01-31,63.389999,65.370003,62.650002,64.5,64.5,15498800,0.018,1.0299989999999966,7.31614602627123,61.47285742857144,61.582857142857144,56.46135918054795,57.439999,58.109220285034375,1.2895488217354085,1.4820809603896625,68.22366503153216,54.94204925418212
2014-02-03,65.919998,66.480003,64.209999,65.25,65.25,17890300,-0.01,0.75,7.266412520169773,61.82285757142857,61.47571428571429,56.71142559624604,56.450001,59.280620258828314,1.4841878743374153,1.4825023431792133,67.77961677204334,55.171811799385246
2014-02-04,66.25,66.370003,64.5,66.32,66.32,13017400,0.001,1.0699999999999932,7.252346205048165,62.477143000000005,61.34809523809525,56.982424753189086,60.470001,60.95798010399984,1.705125161996115,1.5270269069425937,67.09624524152308,55.599945234667416
2014-02-05,67.160004,67.239998,64.800003,65.970001,65.970001,31504900,-0.018,-0.34999899999999684,7.208643941967828,63.62857171428572,61.332857142857144,57.23374895350819,61.5,60.08608011967193,1.8308724026176435,1.5877960060776037,67.02743081314084,55.63828347257345
